f -c2-f    120.20     111.64
f -c2-ha   66.780     110.00
h4-c2-n2   64.810     120.99
h4-c2-n    62.621     113.44
h4-c2-na   62.675     112.97
h4-c2-ne   64.858     119.51
h4-c2-nh   62.613     115.08
h4-c2-no   60.883     113.38
h4-c2-os   63.989     113.73
h4-c2-ss   43.595     116.67
h5-c2-n2   64.543     121.70
h5-c2-na   59.208     126.39
h5-c2-ne   64.691     119.85
h5-c2-nh   62.882     113.91
ha-c2-ha   37.684     116.90
ha-c2-n1   63.987     120.76
ha-c2-n2   64.911     120.54
ha-c2-n3   64.744     113.54
ha-c2-n    62.620     113.40
ha-c2-na   62.816     112.42
ha-c2-ne   64.391     121.18
ha-c2-nf   64.391     121.18
ha-c2-nh   62.169     116.68
ha-c2-no   61.209     112.14
ha-c2-o    67.875     117.23
ha-c2-oh   64.058     116.18
ha-c2-os   64.269     112.69
ha-c2-p2   57.111     121.48
ha-c2-p3   53.276     114.31
ha-c2-p4   52.849     117.86
ha-c2-p5   51.984     116.00
ha-c2-pe   56.443     121.40
ha-c2-pf   56.443     121.40
ha-c2-s2   46.632     118.74
ha-c2-s4   43.223     115.30
ha-c2-s    43.832     115.70
ha-c2-s6   42.982     116.60
ha-c2-sh   43.327     111.74
ha-c2-ss   43.588     116.72
hc-c2-hc   37.394     118.92
hc-c2-n2   64.965     120.40
hc-c2-n    62.454     114.04
hc-c2-na   61.038     119.10
hc-c2-nh   63.084     113.36
hc-c2-no   61.222     112.12
hc-c2-oh   64.060     116.22
hc-c2-os   63.327     116.11
hc-c2-p3   52.613     117.19
hc-c2-p5   51.195     119.58
hc-c2-s4   43.068     116.12
hc-c2-s6   43.193     115.45
hc-c2-sh   42.589     115.63
hc-c2-ss   43.793     115.62
hx-c2-n4   58.717     113.03
i -c2-i    66.122     117.94
n1-c2-n1   113.52     124.15
n2-c2-n2   120.81     113.82
n2-c2-n4   109.74     112.97
n2-c2-na   110.31     123.62
n2-c2-nh   110.70     124.27
n2-c2-oh   114.02     122.08
n2-c2-os   114.10     119.78
n2-c2-ss   79.299     129.77
n3-c2-n3   113.26     118.47
n4-c2-n4   102.33     113.93
n4-c2-ss   80.666     116.27
na-c2-na   112.73     109.33
ne-c2-nh   110.72     123.46
ne-c2-os   114.21     118.76
ne-c2-ss   82.205     120.51
nf-c2-nh   110.72     123.46
nh-c2-nh   112.12     112.82
nh-c2-oh   111.94     117.11
nh-c2-os   112.49     114.30
nh-c2-ss   84.343     111.55
n -c2-n2   110.77     122.82
n -c2-n    110.94     113.23
n -c2-na   114.89     105.42
n -c2-ne   109.32     125.34
n -c2-nh   113.38     109.35
no-c2-no   106.89     113.90
n -c2-ss   84.310     111.19
oh-c2-oh   115.43     114.33
o -c2-o    122.28     121.69
o -c2-oh   116.61     121.23
o -c2-s    80.412     127.68
os-c2-os   113.28     115.05
p2-c2-p2   106.67     129.80
p3-c2-p3   102.86     115.54
p5-c2-p5   98.628     121.85
s4-c2-s4   63.778     120.32
s4-c2-s6   63.877     119.95
s6-c2-s6   63.871     119.97
sh-c2-sh   65.736     110.48
sh-c2-ss   64.466     117.82
s -c2-s    64.374     121.67
ss-c2-ss   65.740     116.40
br-c3-br   67.612     109.74
br-c3-c1   63.834     111.80
br-c3-c3   63.860     110.01
br-c3-c    64.284     108.92
br-c3-h1   42.433     105.07
br-c3-h2   42.082     106.80
br-c3-hc   42.147     106.50
c1-c3-c1   68.433     110.11
c1-c3-c2   67.184     110.92
c1-c3-c3   66.276     111.71
c1-c3-ca   67.047     110.89
c1-c3-cc   66.403     114.19
c1-c3-cd   66.403     114.19
c1-c3-cl   72.363     110.63
c1-c3-h1   48.917     109.24
c1-c3-hc   48.879     109.41
c1-c3-hx   48.339     112.04
c1-c3-n3   84.763     112.73
c1-c3-n4   83.658     112.06
c1-c3-n    84.975     112.38
c1-c3-nh   84.843     112.57
c1-c3-oh   87.220     109.44
c1-c3-os   87.159     109.00
c2-c3-c2   65.947     112.00
c2-c3-c3   65.459     111.56
c2-c3-ca   65.670     112.49
c2-c3-cc   66.148     111.91
c2-c3-cd   66.148     111.91
c2-c3-ce   65.863     111.81
c2-c3-cf   65.867     111.81
c2-c3-cl   71.864     110.51
c2-c3-cx   65.673     112.27
c2-c3-cy   68.713     101.63
c2-c3-f    88.392     110.76
c2-c3-h1   47.561     109.96
c2-c3-h2   47.195     111.69
c2-c3-hc   47.475     110.36
c2-c3-hx   47.293     111.34
c2-c3-n2   85.005     108.72
c2-c3-n3   84.006     111.42
c2-c3-n    84.129     111.29
c2-c3-na   83.365     113.27
c2-c3-nh   84.408     110.41
c2-c3-oh   85.495     110.35
c2-c3-os   85.982     108.56
c2-c3-s4   63.867     109.89
c2-c3-ss   65.117     104.97
c3-c3-c3   64.888     111.51
c3-c3-ca   65.183     112.07
c3-c3-cc   65.515     111.93
c3-c3-cd   65.515     111.93
c3-c3-ce   65.514     110.92
c3-c3-cf   65.518     110.92
c3-c3-cl   71.515     110.41
c3-c3-cx   65.198     111.82
c3-c3-cy   64.751     112.39
c3-c3-f    87.947     109.24
c3-c3-h1   46.868     109.56
c3-c3-h2   46.730     110.22
c3-c3-hc   46.816     109.80
c3-c3-hx   46.677     110.56
c3-c3-i    60.771     111.15
c3-c3-n1   84.875     108.98
c3-c3-n2   84.123     108.80
c3-c3-n3   83.305     111.04
c3-c3-n4   80.976     114.21
c3-c3-n    83.161     111.61
c3-c3-na   82.668     112.88
c3-c3-nh   83.541     110.46
c3-c3-no   82.142     109.41
c3-c3-o    85.929     113.01
c3-c3-oh   84.642     110.19
c3-c3-os   85.306     107.97
c3-c3-p3   79.425     113.36
c3-c3-p5   80.490     112.02
c3-c3-s4   63.481     110.12
c3-c3-s6   64.024     110.22
c3-c3-sh   62.313     113.13
c3-c3-ss   63.222     110.27
c3-c3-sy   64.081     109.92
ca-c3-ca   65.611     112.24
ca-c3-cc   65.728     112.88
ca-c3-cd   65.728     112.88
ca-c3-ce   65.614     112.21
ca-c3-cl   71.631     110.98
ca-c3-cx   65.472     112.51
ca-c3-f    87.765     111.77
ca-c3-h1   47.477     109.56
ca-c3-h2   47.451     109.70
ca-c3-hc   47.281     110.47
ca-c3-hx   47.099     111.45
ca-c3-n2   83.424     112.39
ca-c3-n3   83.546     112.16
ca-c3-n4   81.721     113.80
ca-c3-n    83.537     112.38
ca-c3-na   83.330     112.87
ca-c3-nc   85.966     106.51
ca-c3-nd   85.966     106.51
ca-c3-nh   83.853     111.39
ca-c3-oh   85.192     110.62
ca-c3-os   85.631     108.95
ca-c3-p5   80.237     113.60
ca-c3-s6   63.909     111.54
ca-c3-ss   63.252     111.02
ca-c3-sx   63.255     110.78
c -c3-c1   66.399     112.38
c -c3-c2   65.824     111.33
c -c3-c3   65.307     111.04
c -c3-c    65.424     111.63
c -c3-ca   65.788     111.01
c -c3-cc   65.455     113.17
cc-c3-cc   66.183     112.39
cc-c3-cd   66.037     112.89
cc-c3-cx   65.894     112.10
c -c3-cd   65.455     113.17
c -c3-ce   65.523     111.89
cc-c3-f    88.472     111.31
cc-c3-h1   47.855     109.64
cc-c3-hc   47.671     110.49
cc-c3-hx   47.588     111.01
c -c3-cl   71.700     110.41
cc-c3-n2   84.630     110.31
cc-c3-n3   84.370     111.09
cc-c3-n4   81.467     115.58
cc-c3-n    84.192     111.76
cc-c3-na   83.647     113.15
cc-c3-nc   86.190     107.04
cc-c3-nh   83.918     112.34
cc-c3-oh   85.441     111.16
cc-c3-os   86.104     108.90
cc-c3-p5   79.513     116.23
cc-c3-sh   62.454     114.02
cc-c3-ss   63.363     111.16
c -c3-cx   65.687     111.15
cd-c3-cd   66.183     112.39
cd-c3-f    88.472     111.31
cd-c3-h1   47.855     109.64
cd-c3-hc   47.671     110.49
cd-c3-n3   84.370     111.09
cd-c3-n    84.192     111.76
cd-c3-nd   86.190     107.04
cd-c3-nh   83.918     112.34
cd-c3-oh   85.441     111.16
cd-c3-os   86.104     108.90
cd-c3-sh   62.454     114.02
cd-c3-ss   63.363     111.16
ce-c3-ce   65.825     111.47
ce-c3-cy   68.161     102.86
ce-c3-h1   47.473     109.54
ce-c3-hc   47.247     110.59
ce-c3-n3   83.687     111.76
ce-c3-n    84.343     110.22
ce-c3-oh   84.964     111.19
ce-c3-os   85.406     109.50
ce-c3-ss   63.335     110.72
c -c3-f    88.148     110.00
cf-c3-cy   68.165     102.86
cf-c3-h1   47.479     109.54
cf-c3-hc   47.253     110.59
cf-c3-n3   83.693     111.76
c -c3-h1   47.531     108.22
c -c3-h2   47.215     109.69
c -c3-hc   47.411     108.77
c -c3-hx   47.419     108.85
cl-c3-cl   81.372     109.33
cl-c3-f    94.073     109.11
cl-c3-h1   48.859     106.78
cl-c3-h2   48.808     106.99
cl-c3-hc   48.661     107.65
cl-c3-os   91.033     110.86
cl-c3-ss   71.130     112.53
c -c3-n2   84.195     109.67
c -c3-n3   83.673     111.14
c -c3-n4   82.611     110.73
c -c3-n    84.540     109.06
c -c3-na   83.584     111.50
c -c3-nh   84.373     109.35
c -c3-oh   85.627     108.79
c -c3-os   85.254     109.21
c -c3-p5   81.107     110.85
c -c3-s6   64.058     110.67
c -c3-sh   63.714     108.72
c -c3-ss   63.788     108.84
cx-c3-cx   65.100     113.59
cx-c3-h1   47.373     109.68
cx-c3-hc   47.265     110.18
cx-c3-hx   46.751     112.74
cx-c3-n3   83.086     113.18
cx-c3-n4   86.467     101.46
cx-c3-n    83.435     112.43
cx-c3-oh   85.349     109.98
cx-c3-os   85.968     107.87
cy-c3-h1   47.300     108.28
cy-c3-hc   46.770     110.75
cy-c3-n3   82.598     113.41
cy-c3-oh   84.330     111.49
cy-c3-os   85.847     107.07
f -c3-f    121.55     107.36
f -c3-h1   66.869     107.90
f -c3-h2   66.607     108.79
f -c3-h3   66.233     110.08
f -c3-hc   66.555     108.92
f -c3-n2   112.89     110.40
f -c3-os   114.39     110.58
f -c3-p5   107.07     107.61
f -c3-s6   83.906     109.68
f -c3-ss   81.883     111.75
h1-c3-h1   38.802     108.46
h1-c3-n1   62.841     107.99
h1-c3-n2   61.133     109.81
h1-c3-n3   61.163     109.88
h1-c3-n    61.544     108.88
h1-c3-na   61.536     108.78
h1-c3-nc   61.844     108.57
h1-c3-nd   61.844     108.57
h1-c3-nh   61.213     109.79
h1-c3-no   59.962     105.47
h1-c3-o    64.637     116.45
h1-c3-oh   62.540     110.26
h1-c3-os   62.377     109.78
h1-c3-p5   54.608     108.27
h1-c3-s4   42.850     107.92
h1-c3-s    41.631     112.37
h1-c3-s6   43.600     107.15
h1-c3-sh   42.420     108.42
h1-c3-ss   42.463     108.76
h1-c3-sx   42.605     107.70
h1-c3-sy   43.421     107.88
h2-c3-h2   38.523     110.20
h2-c3-i    39.064     104.99
h2-c3-n2   61.031     110.20
h2-c3-n3   61.318     109.35
h2-c3-n    62.008     107.28
h2-c3-na   61.963     107.31
h2-c3-nc   61.596     109.47
h2-c3-nd   61.596     109.47
h2-c3-nh   61.159     110.01
h2-c3-no   59.186     108.27
h2-c3-o    66.832     108.97
h2-c3-oh   62.785     109.43
h2-c3-os   62.442     109.58
h2-c3-s4   42.969     107.31
h2-c3-s    42.709     106.75
h2-c3-s6   43.728     106.51
h2-c3-sh   42.525     107.87
h2-c3-ss   42.544     108.33
h3-c3-n3   61.502     108.73
h3-c3-nc   61.634     109.37
h3-c3-nd   61.634     109.37
h3-c3-nh   61.116     110.20
h3-c3-os   61.911     111.51
h3-c3-ss   42.391     109.09
hc-c3-hc   38.960     107.58
hc-c3-i    39.071     104.99
hc-c3-n2   61.220     109.50
hc-c3-n3   61.186     109.80
hc-c3-n4   60.071     107.90
hc-c3-n    61.369     109.50
hc-c3-na   61.334     109.50
hc-c3-nh   60.731     111.54
hc-c3-no   59.477     107.20
hc-c3-oh   62.756     109.50
hc-c3-os   62.686     108.70
hc-c3-p2   53.633     110.18
hc-c3-p3   53.601     109.89
hc-c3-p4   54.339     109.45
hc-c3-p5   54.567     108.43
hc-c3-px   54.606     109.70
hc-c3-py   54.373     109.18
hc-c3-s4   42.934     107.50
hc-c3-s6   43.388     108.20
hc-c3-sh   42.529     107.87
hc-c3-ss   42.463     108.76
hx-c3-hx   38.782     109.75
hx-c3-n4   60.076     108.01
i -c3-i    66.247     113.12
n1-c3-n1   112.47     105.07
n2-c3-n2   107.59     109.68
n2-c3-nh   106.90     111.27
n2-c3-oh   108.05     111.89
n2-c3-os   108.17     111.04
n3-c3-n3   106.94     111.23
n3-c3-nc   106.28     113.29
n3-c3-nd   106.28     113.29
n3-c3-nh   107.27     110.61
n3-c3-oh   108.69     110.70
n3-c3-os   109.48     108.51
n3-c3-p5   103.22     109.41
n3-c3-ss   81.202     107.38
n4-c3-n4   102.70     113.32
na-c3-na   106.00     113.49
na-c3-os   109.29     109.03
nc-c3-nc   107.88     110.61
nc-c3-nh   106.71     112.43
nc-c3-os   106.49     115.41
nd-c3-nd   107.88     110.61
nd-c3-nh   106.71     112.43
nd-c3-os   106.49     115.41
nh-c3-nh   109.67     105.87
nh-c3-oh   107.95     112.27
nh-c3-os   109.20     109.13
nh-c3-p5   101.80     112.50
nh-c3-ss   80.602     109.01
n -c3-n2   106.95     111.31
n -c3-n3   107.10     111.11
n -c3-n    106.47     112.65
n -c3-nh   108.33     108.66
n -c3-oh   107.90     112.56
no-c3-no   105.05     105.18
n -c3-os   109.28     109.13
n -c3-p5   102.74     110.52
oh-c3-oh   110.72     109.90
oh-c3-os   110.65     109.38
oh-c3-p5   104.17     108.68
oh-c3-sh   78.616     115.46
o -c3-o    113.47     122.30
os-c3-os   110.89     108.29
os-c3-p5   104.39     107.99
os-c3-ss   81.130     108.59
p2-c3-p2   104.00     110.48
p3-c3-p3   103.97     110.16
p5-c3-p5   105.04     110.13
p5-c3-ss   81.364     111.48
s4-c3-s4   63.477     112.29
s4-c3-s6   63.526     113.52
s6-c3-s6   64.593     111.22
sh-c3-sh   61.944     116.26
sh-c3-ss   63.545     110.73
s -c3-s    60.088     123.35
ss-c3-ss   63.417     111.44
br-ca-br   67.710     117.60
br-ca-ca   64.160     119.30
c1-ca-c1   66.786     120.00
c1-ca-ca   67.736     120.00
c2-ca-c2   69.458     120.00
c2-ca-ca   68.938     120.60
c3-ca-c2   66.051     120.00
c3-ca-c3   64.318     116.80
c3-ca-ca   65.583     120.77
c3-ca-cp   65.482     120.63
c3-ca-cq   65.482     120.63
c3-ca-na   83.171     118.72
c3-ca-nb   84.916     116.68
ca-ca-ca   68.767     120.02
ca-ca-cc   67.122     120.79
ca-ca-cd   67.122     120.79
ca-ca-ce   66.584     120.82
ca-ca-cf   66.584     120.82
ca-ca-cg   67.841     120.27
ca-ca-ch   67.841     120.27
ca-ca-cl   72.112     119.39
ca-ca-cp   68.394     120.69
ca-ca-cq   68.394     120.69
ca-ca-cx   66.227     120.83
ca-ca-cy   65.564     120.86
ca-ca-f    89.261     118.96
ca-ca-h4   48.561     120.34
ca-ca-ha   48.680     119.88
ca-ca-i    61.098     119.11
ca-ca-n1   88.104     119.78
ca-ca-n2   89.100     119.57
ca-ca-n4   83.650     119.31
ca-ca-n    85.629     120.19
ca-ca-na   87.167     118.34
ca-ca-nb   86.849     122.94
ca-ca-nc   87.635     119.72
ca-ca-nd   87.635     119.72
ca-ca-ne   85.610     120.61
ca-ca-nf   85.610     120.61
ca-ca-nh   86.163     120.95
ca-ca-no   84.250     119.01
ca-ca-o    89.534     123.26
ca-ca-oh   87.211     119.90
ca-ca-os   87.289     119.20
ca-ca-p2   81.329     114.36
ca-ca-p3   79.908     120.01
ca-ca-p4   80.525     120.30
ca-ca-p5   80.938     120.24
ca-ca-pe   79.643     120.45
ca-ca-pf   79.643     120.45
ca-ca-px   79.761     120.53
ca-ca-py   80.172     120.25
ca-ca-s4   63.561     119.15
ca-ca-s6   63.822     120.43
ca-ca-s    64.056     122.55
ca-ca-sh   63.072     121.78
ca-ca-ss   63.530     120.06
ca-ca-sx   62.473     119.28
ca-ca-sy   63.407     119.42
c -ca-c3   64.497     118.06
c -ca-c    64.519     120.00
c -ca-ca   66.351     120.33
cc-ca-cp   66.010     124.30
cc-ca-nb   86.709     117.75
cd-ca-nb   86.709     117.75
ce-ca-na   84.062     119.92
ce-ca-nb   86.028     117.56
